station_name,agency,spatial_level,timestamp_local,aqi,source_file,year,month
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000027,105.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000028,139.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000029,162.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000030,202.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000001,135.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000002,106.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000003,138.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000004,192.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000005,180.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000006,138.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000007,117.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000008,123.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000009,107.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000010,109.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000011,268.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000012,340.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000013,313.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000014,91.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000015,95.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000016,109.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000017,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000018,113.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000019,159.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000020,242.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000021,204.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000022,203.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000023,126.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000024,99.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000025,108.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000026,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000027,106.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000028,139.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000029,171.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 10:00:00.000000030,191.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000001,135.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000002,105.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000003,139.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000004,200.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000005,180.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000006,132.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000007,117.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000008,121.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000009,108.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000010,109.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000011,272.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000012,340.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000013,311.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000014,91.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000015,94.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000016,111.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000017,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000018,113.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000019,161.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000020,246.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000021,203.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000022,200.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000023,126.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000024,100.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000025,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000026,105.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000027,105.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000028,140.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000029,180.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 11:00:00.000000030,183.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000001,137.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000002,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000003,139.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000004,203.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000005,184.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000006,128.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000007,117.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000008,121.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000009,107.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000010,109.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000011,276.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000012,339.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000013,309.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000014,90.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000015,94.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000016,112.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000017,102.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000018,114.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000019,166.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000020,246.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000021,202.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000022,199.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000023,125.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000024,101.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000025,101.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000026,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000027,106.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000028,141.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000029,186.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 12:00:00.000000030,178.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000001,136.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000002,104.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000003,137.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000004,202.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000005,187.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000006,129.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000007,114.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000008,120.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000009,108.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000010,109.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000011,279.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000012,338.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000013,309.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000014,89.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000015,95.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000016,114.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000017,101.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"sardar vallabhbhai patel stadium, ahmedabad",IITM,STATION,1970-01-01 13:00:00.000000018,113.0,"aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
