Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-04 19:00:00,100.45,187.98,8.69,6.78,13.52,29.50,4.78,1.02,2.25,NA,NA,NA,NA,NA,NA,22.56,61.54,0.08,175.22,0.00,0.00,NA,NA,NA
2022-01-04 20:00:00,121.40,228.10,4.66,4.80,9.41,30.47,5.80,1.52,2.42,NA,NA,NA,NA,NA,NA,21.43,66.91,0.07,105.86,0.00,0.00,NA,NA,NA
2022-01-04 21:00:00,138.70,259.52,8.56,6.97,12.68,29.76,6.24,1.46,2.31,NA,NA,NA,NA,NA,NA,21.00,70.22,0.10,247.10,0.00,0.00,NA,NA,NA
2022-01-04 22:00:00,136.48,257.25,3.01,6.19,7.70,32.20,6.22,1.33,2.21,NA,NA,NA,NA,NA,NA,20.36,73.28,0.07,226.25,0.00,0.00,NA,NA,NA
2022-01-04 23:00:00,105.00,199.70,1.47,2.82,4.16,30.86,5.61,0.97,2.05,NA,NA,NA,NA,NA,NA,20.48,72.06,0.08,351.02,0.00,0.00,NA,NA,NA
2022-01-05 00:00:00,88.28,184.52,3.01,3.95,6.96,31.32,5.38,1.01,2.09,NA,NA,NA,NA,NA,NA,20.64,72.76,0.11,340.74,0.00,0.00,NA,NA,NA
2022-01-05 01:00:00,94.28,180.80,6.30,7.44,10.76,31.46,5.13,0.78,2.22,NA,NA,NA,NA,NA,NA,20.63,70.98,0.07,259.63,0.00,0.00,NA,NA,NA
2022-01-05 02:00:00,89.30,174.68,5.23,4.58,9.55,30.72,5.02,0.68,2.02,NA,NA,NA,NA,NA,NA,20.27,73.77,0.10,272.42,0.00,0.00,NA,NA,NA
2022-01-05 03:00:00,90.25,172.35,3.22,3.43,6.53,32.79,4.89,0.58,2.00,NA,NA,NA,NA,NA,NA,20.31,71.61,0.13,8.12,0.00,0.00,NA,NA,NA
2022-01-05 04:00:00,67.25,129.33,8.56,8.80,17.31,30.87,4.66,0.53,2.64,NA,NA,NA,NA,NA,NA,20.06,71.55,0.36,182.74,0.00,0.00,NA,NA,NA
2022-01-05 05:00:00,58.12,116.88,11.18,3.92,15.08,31.30,4.66,0.55,2.14,NA,NA,NA,NA,NA,NA,19.62,72.86,0.32,258.72,0.00,0.00,NA,NA,NA
2022-01-05 06:00:00,66.45,135.60,11.19,4.68,15.69,32.61,4.71,0.60,2.02,NA,NA,NA,NA,NA,NA,19.24,75.65,0.34,264.33,0.00,0.00,NA,NA,NA
2022-01-05 07:00:00,126.92,241.03,5.06,4.57,7.85,30.86,4.65,0.73,2.14,NA,NA,NA,NA,NA,NA,18.98,77.90,0.07,321.77,0.00,0.00,NA,NA,NA
2022-01-05 08:00:00,133.55,254.48,3.74,4.28,7.23,30.95,4.76,0.80,2.56,NA,NA,NA,NA,NA,NA,20.35,72.14,0.28,303.56,0.00,0.00,NA,NA,NA
2022-01-05 09:00:00,127.83,246.20,10.00,5.75,14.12,32.72,4.59,0.81,4.06,NA,NA,NA,NA,NA,NA,22.71,63.43,0.30,132.96,0.00,0.00,NA,NA,NA
2022-01-05 10:00:00,152.15,294.18,3.06,4.40,7.46,31.06,4.60,0.75,6.23,NA,NA,NA,NA,NA,NA,24.09,59.39,0.26,122.08,0.00,0.00,NA,NA,NA
2022-01-05 11:00:00,77.80,164.13,8.25,6.51,12.46,37.84,4.35,0.62,12.51,NA,NA,NA,NA,NA,NA,26.04,54.90,0.64,90.31,0.00,0.00,NA,NA,NA
2022-01-05 12:00:00,76.47,159.68,8.28,4.34,12.48,29.68,4.32,0.55,17.55,NA,NA,NA,NA,NA,NA,26.90,52.44,1.19,27.54,0.00,0.00,NA,NA,NA
2022-01-05 13:00:00,92.15,195.65,22.94,8.23,27.84,30.91,3.92,0.54,21.25,NA,NA,NA,NA,NA,NA,27.95,48.62,1.50,359.92,0.00,0.00,NA,NA,NA
2022-01-05 14:00:00,93.15,204.12,30.68,14.05,38.22,36.93,3.69,0.52,20.29,NA,NA,NA,NA,NA,NA,27.51,49.13,1.08,119.96,0.00,0.00,NA,NA,NA
2022-01-05 15:00:00,74.85,165.32,37.33,10.76,40.19,41.02,3.70,0.53,17.99,NA,NA,NA,NA,NA,NA,26.74,51.78,0.68,238.53,0.00,0.00,NA,NA,NA
2022-01-05 16:00:00,81.03,167.35,19.90,9.83,23.08,37.87,3.89,0.53,16.81,NA,NA,NA,NA,NA,NA,25.69,54.95,0.70,260.14,0.00,0.00,NA,NA,NA
2022-01-05 17:00:00,111.28,218.80,27.63,24.26,38.22,32.00,4.08,0.55,14.26,NA,NA,NA,NA,NA,NA,24.51,58.02,0.56,265.28,0.00,0.00,NA,NA,NA
2022-01-05 18:00:00,105.05,211.78,43.42,10.76,43.90,44.38,4.48,0.59,12.74,NA,NA,NA,NA,NA,NA,23.68,63.08,0.66,279.84,0.00,0.00,NA,NA,NA
2022-01-05 19:00:00,87.72,180.08,32.18,10.92,36.38,37.27,4.94,0.68,9.34,NA,NA,NA,NA,NA,NA,23.18,63.45,0.41,250.64,0.00,0.00,NA,NA,NA
2022-01-05 20:00:00,68.50,151.38,16.44,4.22,18.44,31.16,5.20,0.62,9.31,NA,NA,NA,NA,NA,NA,22.75,62.96,0.42,267.32,0.00,0.00,NA,NA,NA
2022-01-05 21:00:00,75.60,167.50,27.64,6.00,31.54,35.16,5.40,0.53,8.89,NA,NA,NA,NA,NA,NA,21.81,69.94,0.56,279.56,0.00,0.00,NA,NA,NA
2022-01-05 22:00:00,60.50,132.07,27.63,12.43,31.27,40.94,5.31,0.53,6.60,NA,NA,NA,NA,NA,NA,21.66,72.41,0.48,290.63,0.00,0.00,NA,NA,NA
2022-01-05 23:00:00,44.60,97.60,6.20,3.14,8.18,31.89,4.97,0.50,6.88,NA,NA,NA,NA,NA,NA,21.26,74.44,0.55,294.99,0.00,0.00,NA,NA,NA
2022-01-06 00:00:00,53.62,117.95,3.38,4.02,7.35,31.94,5.77,0.45,6.50,NA,NA,NA,NA,NA,NA,20.31,77.43,0.56,267.41,0.00,0.00,NA,NA,NA
